id,created_at,text
1194643587868348417,2019-11-13 15:50:01,"“West Side Story,” the new Harvard-Radcliffe Dramatic Club production, runs November 13, 14, 16, and 17 at Farkas H… https://t.co/iisQkq8Hba"
1194629745150808064,2019-11-13 14:55:01,"Professor Roberto Gonzales discusses the
 impact that DACA has had on the lives of thousands of young people who ha… https://t.co/4G1um7WmqM"
1194600864394227713,2019-11-13 13:00:15,"The renovation includes a playground, new walking paths, a street hockey rink, playing fields, a spacious amphithea… https://t.co/svZ3sWND1s"
1194451066848448514,2019-11-13 03:05:00,"Business School Professor Ethan Bernstein looks at why open offices hurt collaboration, and what can be done about… https://t.co/4BUimAZNVh"
1194417093069955073,2019-11-13 00:50:00,What is the verdict on eating red meat? @HarvardChanSPH's Frank Hu discusses. https://t.co/5NhJNFRAHe
1194385635932606464,2019-11-12 22:45:00,The study arrives as the Supreme Court begins hearings over the fate of the DACA program this week https://t.co/t27wjZraoB
1194349146192236544,2019-11-12 20:20:01,"After studying at community colleges, these veteran transfer students are making Harvard home https://t.co/Uhn2iZi1Qw"
1194301339318341632,2019-11-12 17:10:02,Georgia native Jim Langford raises awareness about the rising drug epidemic in his state: https://t.co/uvP3jzj02c… https://t.co/bw996PUZCQ
1194243463212081152,2019-11-12 13:20:04,"Students in this first-year seminar learn about art, identity, and the history of indigenous peoples by studying po… https://t.co/DK2rBO2Ow7"
1194062255463313410,2019-11-12 01:20:00,A Radcliffe scholar discusses what an opioid settlement might look like https://t.co/slb6sfttXp
1194028290106937344,2019-11-11 23:05:02,U.S. Marine Corps veteran Rye Barcott is helping veterans run for office: https://t.co/hkXCWYwfOI #HarvardServes… https://t.co/zFO5treN2K
1193947753174458368,2019-11-11 17:45:01,Members of the U.S. armed forces in this year’s entering class at @Harvard_Law School share their experiences in th… https://t.co/GktitwWp1e
1193916351196401664,2019-11-11 15:40:14,"These four veterans came to Harvard after serving in the Army, Navy, Marine Corps, and Air Force:… https://t.co/HPjuiYLB1E"
1193893644505358342,2019-11-11 14:10:00,Former Navy SEAL Sergio Lopez was a student at @HarvardExt when he survived three heart attacks in succession. Grit… https://t.co/8SwdpMcPyg
1193717488955133952,2019-11-11 02:30:02,Alum Erica Mosca helps prospective first-generation college students from Las Vegas finish their degrees and work t… https://t.co/tzGMe2ITgs
1193636952957947904,2019-11-10 21:10:00,"With the launch of “H.M.S. Pinafore,"" the campus troupe continues its six-decade tradition of staging productions o… https://t.co/D2zNz5gRo4"
1193616820202328070,2019-11-10 19:50:00,Frank Hu examines recent disputed studies and weighs in on new burger substitutes https://t.co/5NhJNFRAHe
1193533773117308929,2019-11-10 14:20:00,"The new memoir “Haben: The Deafblind Woman Who Conquered Harvard Law"" tells of Haben Girma's time on campus https://t.co/b3Fq7bNrJk"
1193339996293517313,2019-11-10 01:30:00,"Errors resulting from variability in motor function are a feature, not a bug, of our nervous system, researchers say https://t.co/xGt9oQhdQz"
1193287157647056896,2019-11-09 22:00:03,Supporting Louisville is important to @Kennedy_School alum Theresa Reno-Weber: https://t.co/4V2R8dSKmZ… https://t.co/IHFlh9Aksg
1193219200170504192,2019-11-09 17:30:00,"Alexandra Lahav, who studies tort law, talks about how global settlements operate https://t.co/slb6sfttXp"
1193201583988842498,2019-11-09 16:20:00,Four veterans who transferred to Harvard talk about the transition from military to academic life and how they're m… https://t.co/L7fvD6Tx87
1193176418089394176,2019-11-09 14:40:00,This seminar focuses on the 19th century oil portraits of 25 Native leaders captured during an era of forced reloca… https://t.co/6u6z65Hy0q
1192966283689709573,2019-11-09 00:45:00,"Is eating red meat OK, after all? Probably not, says @HarvardChanSPH's Frank Hu https://t.co/5NhJNFRAHe"
1192913441561944064,2019-11-08 21:15:02,"In Washington D.C., @ClintSmithIII leads reading and writing workshops for those incarcerated at the central detent… https://t.co/gmyPcMoqoL"
1192853071904288768,2019-11-08 17:15:09,“H.M.S. Pinafore” will run at the Agassiz Theatre November 8‒10 and 14‒17: https://t.co/VcstXcDCuW… https://t.co/bOecg6SX2C
1192793896989970432,2019-11-08 13:20:00,Arthur Kleinman discovered that four decades in health care hadn't prepared him for caring for his wife after her A… https://t.co/aZDZNbOSLi
1192783832275128321,2019-11-08 12:40:01,A new study shows that exercise reduces chronic inflammation and protects the heart https://t.co/OzcqZl1IC2
1192600121151803393,2019-11-08 00:30:00,"Fellow Alexandra Lahav discusses how a global settlement could handle the more than 2,000 lawsuits filed against dr… https://t.co/kDLtOJ56KW"
1192549789478596608,2019-11-07 21:10:00,The Harvard-Radcliffe Gilbert and Sullivan Players will do a nine-show run of “H.M.S. Pinafore” at the Agassiz Thea… https://t.co/oLHQY8cDAV
1192517093939466240,2019-11-07 19:00:05,"Anne Sung is working to improve the lives of students in Houston, Texas: https://t.co/tqtBiwx1i9 #HarvardServes https://t.co/VrvmhNbw7I"
1192474295378890752,2019-11-07 16:10:01,The debut novel was inspired by Elizabeth Ames’ time living among students in Harvard's Quincy House https://t.co/1C9NQz5P3Y
1192428993624072193,2019-11-07 13:10:00,"A new study found that just several hours of physical activity a week can prevent new episodes of depression, even… https://t.co/XiVn13UWUh"
1192269198786998272,2019-11-07 02:35:02,"In Washington State, Alexis Wheeler is working to help high school students reach college: https://t.co/eYWNKm245Y… https://t.co/Yl63CYcJdq"
1192231441851191296,2019-11-07 00:05:00,"Walé Oyéjidé, who will be on campus November 12, discusses how, through his art, he seeks to encourage people to co… https://t.co/8DWTAiKlUQ"
